@relation online_shoppers_intention

@attribute Administrative numeric
@attribute Administrative_Duration numeric
@attribute Informational numeric
@attribute Informational_Duration numeric
@attribute ProductRelated numeric
@attribute ProductRelated_Duration numeric
@attribute BounceRates numeric
@attribute ExitRates numeric
@attribute PageValues numeric
@attribute SpecialDay numeric
@attribute Month {Feb,Mar,May,Oct,June,Jul,Aug,Nov,Sep,Dec}
@attribute OperatingSystems numeric
@attribute Browser numeric
@attribute Region numeric
@attribute TrafficType numeric
@attribute VisitorType {Returning_Visitor,New_Visitor,Other}
@attribute Weekend {FALSE,TRUE}
@attribute Revenue {FALSE,TRUE}

@data
2,196.6,0,0,0,0,0,0.033333,0,0,Nov,3,2,9,5,New_Visitor,TRUE,FALSE
1,5.066667,0,0,32,441.604545,0,0.00625,0,0,Sep,2,2,6,3,New_Visitor,FALSE,FALSE
2,94.7,0,0,23,897.19,0,0.002899,0,0,Aug,3,2,3,2,New_Visitor,TRUE,FALSE
1,45.4,0,0,7,352.7,0,0.014286,0,0,Oct,1,1,3,4,Returning_Visitor,FALSE,FALSE
1,38.8,0,0,11,214.053333,0.016667,0.030159,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,21,0,0,25,278.136667,0,0.007692,77.457986,0,Nov,2,2,7,2,New_Visitor,FALSE,FALSE
5,82.6,1,14.2,8,66.533333,0,0.02,0,0,Aug,4,1,3,1,New_Visitor,TRUE,FALSE
0,0,0,0,22,1321.7,0,0.010833,0,0,June,2,2,2,13,Returning_Visitor,FALSE,FALSE
6,89.8,0,0,26,1570.133333,0,0.005357,0,0,June,2,2,8,4,New_Visitor,TRUE,FALSE
5,850,0,0,20,1893.466667,0,0.02,0,0,Oct,2,4,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1070.098072,0.018627,0.027103,0,0,Jul,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,1114.733333,0.015385,0.026099,26.130349,0,Nov,3,2,9,20,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,469.54,0,0.008696,14.009792,0,Oct,2,2,9,2,New_Visitor,FALSE,TRUE
4,585.8,0,0,29,1582.533333,0.006667,0.022222,0,0,Oct,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,33.2,0,0.066667,0,0,June,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,2,88.6,35,682.183333,0,0.001389,0,0,Jul,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,287.5,0,0.027273,0,0,Oct,2,4,2,1,Returning_Visitor,FALSE,FALSE
10,491.666667,0,0,48,1939.571111,0.003774,0.010539,0,0,Nov,2,2,7,20,Returning_Visitor,FALSE,TRUE
10,340.9,3,269.8,99,3611.978569,0.000641,0.002106,0.847338,0,June,2,2,1,7,Returning_Visitor,FALSE,TRUE
2,112.8,0,0,27,1555.967143,0,0.001724,44.856387,0,Nov,1,1,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,0,0,0.2,0.2,0,0,Nov,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,413,0,0.0125,0,0,Sep,1,1,4,3,New_Visitor,FALSE,FALSE
0,0,0,0,3,62.4,0,0.066667,0,0,June,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,889.366667,0,0.00303,8.424787,0,Oct,2,2,3,2,Returning_Visitor,FALSE,TRUE
17,698.133333,1,9,83,4306.612355,0.001075,0.019376,0,0,Oct,7,1,2,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,15,1069.7,0,0.046667,0,0,Jul,3,2,6,1,Returning_Visitor,FALSE,FALSE
3,32.2,0,0,81,1199.616667,0,0.006173,0,0,Sep,2,2,2,1,Returning_Visitor,TRUE,TRUE
1,16.6,0,0,84,1893.619048,0.016825,0.030139,0,0,Oct,1,1,6,3,Returning_Visitor,FALSE,FALSE
4,54.2,1,33.2,64,1324.68,0,0.003865,0,0,June,2,2,1,4,New_Visitor,FALSE,FALSE
0,0,0,0,16,230.566667,0,0.023958,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE,FALSE
1,11,0,0,8,98.566667,0.066667,0.101667,0,0,Sep,1,8,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,33.2,0.133333,0.166667,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE
11,455.066667,3,306.1,41,5194.857143,0.001754,0.013972,22.659413,0,Oct,2,4,1,20,Returning_Visitor,FALSE,FALSE
2,32.2,1,0,20,342.686667,0,0.009091,0,0,Aug,2,2,1,4,New_Visitor,FALSE,FALSE
4,601.9,0,0,41,2517.583333,0.007752,0.013882,20.554945,0,Sep,3,2,1,1,Returning_Visitor,FALSE,TRUE
1,136.5,0,0,25,806.5,0,0.009615,39.969715,0,Aug,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,24,348.033333,0.077778,0.111111,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,49.3,0,0,9,283.7,0.018182,0.036364,0,0,June,1,1,3,3,Returning_Visitor,FALSE,FALSE
10,278.666667,0,0,50,907.236364,0.020412,0.023212,1.981038,0,Oct,3,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,122.166667,0,0.02,0,0,Nov,1,1,1,5,New_Visitor,TRUE,FALSE
1,118.8,0,0,8,259.2,0,0.007407,0,0,Sep,2,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,58.2,0.066667,0.044444,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,13,0,0,6,47.133333,0.04,0.06,20.945445,0,Nov,1,2,2,4,Returning_Visitor,FALSE,FALSE
1,44,0,0,1,0,0,0.066667,0,0,Sep,1,1,1,5,New_Visitor,FALSE,TRUE
1,4,0,0,73,2000.618333,0,0.003704,0,0,Sep,2,10,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,140,0.05,0.1,0,0,Sep,3,2,1,13,Returning_Visitor,FALSE,FALSE
2,75.05,0,0,106,4143.175238,0.019712,0.039006,4.484328,0,Aug,3,2,1,1,Returning_Visitor,FALSE,FALSE
1,17.1,1,31.2,45,812.287389,0,0.022732,4.395472,0,Aug,2,4,3,2,Returning_Visitor,FALSE,TRUE
1,2,6,657.833333,140,3252.200476,0.005479,0.024292,0,0,Jul,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,4,0,0,20,471.477778,0,0.004545,32.958515,0,Jul,1,1,1,4,Returning_Visitor,FALSE,TRUE
1,5,0,0,41,764.133333,0,0.014444,0,0,June,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1275.9,0.052381,0.101587,0,0,Sep,2,4,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,458.5,0.025,0.03,0,0,Sep,3,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,86.36,0.0625,0.11875,0,0,Aug,3,2,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,152.6,0.044444,0.096296,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,268.08,0,0,13,420.246667,0.042105,0.064912,0,0,Sep,3,2,1,13,Returning_Visitor,TRUE,TRUE
1,22.2,0,0,5,136.1,0.066667,0.066667,0,0,Oct,1,1,1,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,June,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,63,1779.163333,0.003279,0.020243,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
7,68.4,0,0,145,5175.377371,0.002667,0.008978,2.042762,0,Aug,2,2,1,1,Returning_Visitor,FALSE,TRUE
24,468.100663,6,191.866667,189,3428.527381,0.018642,0.043831,0.870148,0,June,2,2,2,1,Returning_Visitor,FALSE,FALSE
3,43.2,0,0,7,137,0,0.02,0,0,June,2,4,6,2,New_Visitor,TRUE,FALSE
2,132,1,28.2,35,1356.866667,0,0.010526,0,0,Oct,2,2,4,13,Returning_Visitor,FALSE,FALSE
6,45.033333,1,69.6,120,5771.466862,0.002756,0.014538,4.58691,0,Aug,4,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,June,3,2,7,13,Returning_Visitor,FALSE,FALSE
1,80.6,0,0,21,479.585714,0.005,0.010556,10.897618,0,Oct,1,1,3,2,Returning_Visitor,TRUE,TRUE
4,26.2,0,0,13,131.2,0,0.026667,0,0,June,1,2,1,5,Returning_Visitor,FALSE,FALSE
12,137.9,0,0,13,161.866667,0,0.010526,0,0,Aug,2,2,3,5,New_Visitor,TRUE,FALSE
0,0,0,0,8,261.8,0.01,0.04,10.999018,0,Sep,2,2,4,1,Returning_Visitor,TRUE,FALSE
2,9.6,3,118.1,10,184.1,0,0.035714,0,0,June,2,2,8,4,Returning_Visitor,FALSE,FALSE
2,161.2,0,0,7,555.4,0.044444,0.055556,21.093922,0,Oct,3,2,2,1,Returning_Visitor,FALSE,FALSE
9,301,0,0,38,2621.621429,0.021212,0.044508,10.721172,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
2,45.2,0,0,19,230.2,0,0.019048,0,0,Jul,2,2,2,2,New_Visitor,FALSE,FALSE
2,167.4,0,0,8,191.15,0,0.02,0,0,Oct,1,1,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,4,0,0.1,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,45.2,0.08,0.1,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,19.4,3,45.266667,10,136.066667,0,0.052857,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,FALSE
3,157.4,0,0,9,128.5,0.036364,0.081818,0,0,Jul,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,2653.5,0,0.04,0,0,Sep,4,1,7,1,Returning_Visitor,FALSE,FALSE
5,56.8,0,0,3,27.2,0,0.033333,0,0,Nov,2,2,6,2,New_Visitor,FALSE,FALSE
4,459.5,4,199.1,94,6186.17226,0.022541,0.038209,3.085104,0,Jul,3,2,8,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,58.4,0,0.066667,0,0,Jul,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,1163.266667,0.061111,0.083333,27.287869,0,Oct,1,1,4,1,Returning_Visitor,TRUE,TRUE
2,42.2,0,0,17,440.22619,0.026316,0.023684,0,0,Jul,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,1489.590909,0.009459,0.03817,0,0,Sep,3,2,2,4,Returning_Visitor,FALSE,FALSE
1,12,0,0,0,0,0,0.022222,0,0,Aug,3,2,6,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,58,1590.42,0.010345,0.021552,1.023392,0,Jul,3,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,545.1,0.01,0.031667,0,0,Jul,3,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,517.4,0,0.034286,4.856377,0,Nov,2,2,1,20,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,275,0,0.05,32.897015,0,Oct,3,2,2,2,New_Visitor,FALSE,TRUE
3,69.6,0,0,9,199.133333,0,0.006061,0,0,Jul,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,24,583,0,0.025,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,FALSE
6,66.55,0,0,41,1556.523333,0.005682,0.012879,0,0,Aug,3,2,1,4,Returning_Visitor,TRUE,FALSE
8,103.733333,0,0,17,328.3,0,0.010526,0,0,June,3,2,8,2,New_Visitor,TRUE,FALSE
4,60.4,0,0,11,572.6,0,0.013333,0,0,Oct,2,2,7,4,Returning_Visitor,TRUE,FALSE
2,423.6,0,0,46,2031.506667,0.013043,0.023913,0,0,Aug,2,2,4,1,Returning_Visitor,FALSE,FALSE
6,63.683333,0,0,8,129.761111,0.017857,0.068924,0,0,June,3,2,3,3,Returning_Visitor,FALSE,FALSE
5,148.5,0,0,25,307.7,0.007692,0.034615,0,0,Oct,4,1,9,3,Returning_Visitor,TRUE,FALSE
4,96.6,0,0,15,276.733333,0.010526,0.021053,69.462395,0,Oct,2,2,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,13,187,0,0,0,0,Sep,2,5,4,1,Returning_Visitor,FALSE,FALSE
8,628.366667,1,0,131,4044.465674,0.008889,0.030612,0,0,Aug,1,1,3,2,Returning_Visitor,FALSE,FALSE
1,13.1,0,0,111,4208.752099,0.003478,0.015856,0,0,Jul,2,2,1,1,Returning_Visitor,TRUE,FALSE
4,25,0,0,193,7548.633333,0.013472,0.02962,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,58.4,0,0,11,267.3,0,0.016667,0,0,Nov,2,2,4,2,New_Visitor,TRUE,FALSE
0,0,0,0,57,820.363636,0.035088,0.061651,0,0,June,3,2,3,13,Returning_Visitor,FALSE,FALSE
3,118,0,0,32,791.8,0.021622,0.046847,1.297678,0,Sep,2,2,1,3,Returning_Visitor,FALSE,FALSE
8,77.5,0,0,35,2518.266667,0.010256,0.012576,0,0,Jul,2,2,2,2,New_Visitor,TRUE,FALSE
4,61.633333,0,0,33,1804.011111,0,0.005022,41.645902,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
5,68.8,0,0,33,781.516667,0.005556,0.008333,22.536937,0,Jul,2,2,6,2,New_Visitor,TRUE,FALSE
3,11.6,0,0,25,510.38,0.007692,0.023077,0,0,Oct,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,87.6,0,0.04,0,0,Aug,2,4,1,1,Returning_Visitor,FALSE,FALSE
2,34.180952,0,0,70,2012.660952,0,0.001408,0,0,Nov,2,4,3,5,New_Visitor,TRUE,FALSE
3,36.3,0,0,13,309.55,0,0.029167,0,0,June,2,2,3,1,Returning_Visitor,FALSE,FALSE
3,498.6,1,152.2,25,1556.491429,0.036207,0.067625,5.689147,0,Jul,2,5,4,1,Returning_Visitor,TRUE,TRUE
1,23.2,0,0,27,1061.55,0.003704,0.018519,43.298212,0,Aug,2,2,6,5,Returning_Visitor,FALSE,TRUE
4,194.4,0,0,12,182.514286,0,0.001667,0,0,Oct,1,1,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,125.266667,0.044444,0.103704,0,0,Oct,2,2,3,4,Returning_Visitor,TRUE,FALSE
3,28.65,0,0,9,75.05,0.066667,0.111111,0,0,Sep,3,2,4,3,Returning_Visitor,FALSE,FALSE
2,66.5,0,0,5,118.5,0,0.042857,0,0,June,2,2,7,2,Returning_Visitor,FALSE,FALSE
2,194.9,0,0,14,227.333333,0,0.009184,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,0,0.2,0.2,0,0,Jul,3,2,2,13,Returning_Visitor,TRUE,FALSE
5,44.666667,1,144,101,1808.162266,0.045307,0.062901,2.153839,0,Jul,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,83.6,1,0,18,1219.7,0,0.009524,16.362454,0,Aug,2,2,1,4,New_Visitor,FALSE,TRUE
0,0,0,0,32,893.45,0,0.011458,0,0,Oct,4,1,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,268.4,0,0.04,0,0,Jul,2,4,9,6,Returning_Visitor,FALSE,FALSE
1,11,0,0,1,0,0,0.1,0,0,Aug,2,6,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,45,2347.333333,0.004545,0.015909,0,0,Nov,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,817.795811,0.034492,0.05716,0,0,June,3,2,1,13,Returning_Visitor,FALSE,FALSE
7,79.2,0,0,30,1011.916667,0,0.018286,12.905876,0,Sep,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,1,0,7,1646.2,0.025,0.075,0,0,June,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,35.7,5,95.65,95,2383.139223,0.019667,0.036723,0,0,Aug,3,2,1,3,Returning_Visitor,FALSE,FALSE
3,59.79,0,0,39,752.56,0,0.000697,0,0,Nov,2,4,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Jul,1,1,1,1,Returning_Visitor,FALSE,FALSE
1,15.2,0,0,6,199.6,0,0.014286,0,0,Oct,1,8,2,6,New_Visitor,FALSE,FALSE
0,0,0,0,23,386.18,0.004348,0.016522,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,464.933333,0.006452,0.033871,0,0,June,2,2,3,3,Returning_Visitor,FALSE,FALSE
4,96.4,0,0,10,217.6,0,0,0,0,Nov,3,2,2,2,New_Visitor,TRUE,FALSE
5,77,0,0,94,3210.848218,0.002128,0.020922,0,0,Oct,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,2,38.2,39,873,0.01,0.02,0,0,Sep,1,1,1,4,Returning_Visitor,FALSE,FALSE
1,0,0,0,12,277.45,0.06,0.09,0,0,June,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,512.716667,0.007143,0.013571,1.401949,0,Jul,2,2,7,1,Returning_Visitor,TRUE,TRUE
2,8,2,90.2,13,1286.050476,0.0125,0.019886,0,0,Aug,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,4,225.766667,222,9630.209524,0.053355,0.066159,0,0,June,8,13,9,5,Other,FALSE,FALSE
0,0,0,0,9,140.2,0,0.044444,0,0,Sep,2,2,9,2,New_Visitor,TRUE,FALSE
1,11,0,0,6,43.7,0,0.057143,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,66.4,0,0,39,606.366667,0.015789,0.026754,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,FALSE
4,28.733333,0,0,12,243.75,0,0.038571,8.150811,0,June,3,2,4,2,Returning_Visitor,TRUE,TRUE
6,661.766667,6,204,8,254.25,0.025,0.042222,0,0,Aug,3,2,4,2,Returning_Visitor,TRUE,FALSE
1,53.4,0,0,18,539.5,0.011111,0.018889,0,0,Oct,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,23.8,0,0,6,135.2,0,0.025,0,0,Sep,2,5,3,1,New_Visitor,FALSE,FALSE
2,13,0,0,16,346.386667,0,0.029412,0,0,Jul,3,2,3,4,Returning_Visitor,FALSE,FALSE
1,23.96,0,0,94,2103.938772,0.013731,0.038809,1.47623,0,Jul,2,2,1,1,Returning_Visitor,FALSE,FALSE
9,64.5,3,99.6,33,768.413333,0.004878,0.013618,41.346131,0,Sep,2,2,4,2,Returning_Visitor,FALSE,FALSE
9,358.258333,3,377.433333,64,5738.902193,0,0.020188,12.088365,0,Oct,2,2,1,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,64.6,0.05,0.075,0,0,Jul,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,559.56,0.008,0.008,0,0,Jul,1,1,4,4,Returning_Visitor,FALSE,FALSE
2,82.6,0,0,10,352,0,0.007692,27.192984,0,Sep,2,2,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,5,53.4,0.12,0.14,0,0,June,3,2,3,13,Returning_Visitor,TRUE,FALSE
2,31.2,0,0,3,55.4,0,0.05,0,0,Oct,2,2,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,9,206.6,0,0.005556,0,0,Jul,2,4,3,4,New_Visitor,FALSE,FALSE
7,199.85,0,0,39,1267.453333,0.004762,0.020635,17.927587,0,Nov,2,4,1,4,Returning_Visitor,FALSE,FALSE
1,5.5,6,387.5,25,621.2,0,0.009333,0,0,Jul,3,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,148.933333,0,0.04,0,0,June,4,2,1,13,Returning_Visitor,FALSE,FALSE
4,64.6,2,28.7,16,597.6,0.019048,0.018594,0,0,Oct,3,2,1,5,Returning_Visitor,TRUE,FALSE
0,0,0,0,43,654.066667,0,0.029845,0,0,Jul,2,2,7,3,Returning_Visitor,FALSE,FALSE
2,53.4,0,0,2,0,0.05,0.1,0,0,Sep,1,1,6,3,Returning_Visitor,FALSE,FALSE
5,59.9,2,8,84,2359.522438,0.016667,0.02871,3.478136,0,June,1,1,4,3,Returning_Visitor,FALSE,FALSE
1,23.2,0,0,4,44.8,0,0.05,0,0,June,2,10,7,4,Returning_Visitor,TRUE,FALSE
1,0,0,0,23,579.3,0,0.009091,0,0,Sep,2,2,2,2,New_Visitor,FALSE,FALSE
1,46.4,0,0,13,118.266667,0,0.014286,0,0,Jul,1,2,1,4,Returning_Visitor,TRUE,FALSE
8,176.25,1,141,20,651.765897,0,0.009231,19.132859,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
9,68.4,1,6,30,728.866667,0.037374,0.063636,0,0,Oct,2,2,3,20,Returning_Visitor,TRUE,FALSE
5,265.043333,1,0,38,1712.776667,0.013333,0.040833,0,0,Aug,2,2,8,1,Returning_Visitor,FALSE,FALSE
4,68.733333,0,0,44,2498.866667,0,0.014444,11.330629,0,Oct,2,2,4,1,Returning_Visitor,FALSE,TRUE
9,219.933333,0,0,56,1371.415714,0.00254,0.011752,0,0,Oct,3,2,1,5,Returning_Visitor,TRUE,FALSE
0,0,2,38.2,121,3362.749679,0.025171,0.042322,4.212416,0,Jul,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,70.6,0,0,30,515.233333,0,0.02,0,0,Aug,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,62,2636.513492,0.047819,0.061365,0,0,Jul,3,2,3,13,Returning_Visitor,TRUE,FALSE
1,70,0,0,12,1644.233333,0,0.015385,0,0,Aug,1,1,4,4,New_Visitor,FALSE,FALSE
8,166.7,0,0,9,171.7,0.016667,0.05,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,322.4,27,1747.7,0.007692,0.025641,0,0,Oct,2,4,5,1,Returning_Visitor,FALSE,FALSE
1,54.4,0,0,6,270.9,0,0.014286,0,0,Oct,1,1,7,3,New_Visitor,FALSE,FALSE
5,152.1,0,0,27,1474.533333,0.014815,0.030123,27.897171,0,Oct,3,3,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,255,0,0.066667,0,0,June,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,1131.8,0.024,0.033143,0,0,June,1,1,4,1,Returning_Visitor,TRUE,FALSE
2,58.4,0,0,5,303.1,0,0.033333,0,0,Oct,3,2,3,6,Returning_Visitor,FALSE,TRUE
1,106.8,0,0,17,327.538095,0,0.00625,0,0,Oct,3,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,39,1867.033333,0,0.020513,0,0,Nov,2,4,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,June,2,4,3,4,New_Visitor,FALSE,FALSE
0,0,0,0,3,50.2,0,0.066667,0,0,Sep,2,2,1,13,Returning_Visitor,FALSE,FALSE
3,82.6,0,0,1,16.2,0,0.05,0,0,Nov,2,2,9,2,New_Visitor,FALSE,FALSE
7,275.084444,0,0,70,806.026667,0,0.002667,0,0,Oct,2,5,1,2,New_Visitor,FALSE,FALSE
1,17.2,0,0,6,243.3,0,0.05,22.095811,0,Oct,1,8,8,1,Returning_Visitor,FALSE,FALSE
11,189.483333,1,303.2,91,4864.147143,0,0.002381,0,0,Oct,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,13,374.9,0,0.047619,16.725618,0,Aug,4,1,1,3,Returning_Visitor,FALSE,TRUE
4,74.5,0,0,22,672.95,0,0.027179,0,0,Sep,2,2,9,2,Returning_Visitor,FALSE,TRUE
3,33.6,0,0,4,109.5,0,0.013333,0,0,Oct,3,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,19,623.2,0.022222,0.044444,0,0,Jul,2,5,4,1,Returning_Visitor,TRUE,FALSE
4,304.6,0,0,7,137.6,0,0.0375,0,0,Aug,3,2,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,36,1083.75163,0.006667,0.011684,0,0,June,1,1,3,2,Returning_Visitor,FALSE,FALSE
1,5.5,0,0,103,1955.168685,0.015359,0.037057,0,0,June,2,2,9,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,103,3357.053333,0.015534,0.043528,0,0,Sep,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,62,1200.354444,0.003226,0.023656,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,74,1268.266667,0.002703,0.00955,0,0,June,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,4622,0.02716,0.090123,0,0,Oct,2,5,6,1,Returning_Visitor,FALSE,FALSE
2,22.2,0,0,18,470.896667,0,0.005,0,0,Nov,2,2,2,4,New_Visitor,FALSE,FALSE
0,0,0,0,50,1085.891081,0.025952,0.041399,0,0,Oct,1,1,1,4,Returning_Visitor,FALSE,FALSE
3,102.8,0,0,25,1109.233333,0,0.001667,61.304866,0,Aug,2,2,6,5,New_Visitor,FALSE,TRUE
4,353.4,2,0,11,587.2,0.013333,0.04,0,0,Jul,2,5,2,3,Returning_Visitor,TRUE,FALSE
5,151.333333,0,0,11,283.333333,0.033333,0.058333,13.91047,0,Nov,2,2,6,20,Returning_Visitor,FALSE,TRUE
2,36.2,3,52,4,48,0.057143,0.057143,0,0,Jul,1,1,1,4,Returning_Visitor,TRUE,FALSE
10,208.513333,0,0,17,369.1,0,0.004,0,0,Sep,3,2,1,6,New_Visitor,FALSE,FALSE
0,0,0,0,26,436.8,0.074074,0.088889,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,175.866667,0,0,2,5,0,0.04,0,0,Oct,1,1,3,2,New_Visitor,FALSE,FALSE
5,30,1,4,107,4376.902655,0.007273,0.021708,0,0,Oct,2,2,2,4,Returning_Visitor,FALSE,FALSE
1,26.2,0,0,32,1427.676667,0,0.021875,19.965636,0,Sep,2,4,3,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,511.2,0.0125,0.01875,0,0,Jul,2,2,3,3,Returning_Visitor,FALSE,FALSE
6,1672.033333,0,0,28,518.396667,0.006061,0.013333,0,0,Oct,2,2,3,2,Returning_Visitor,TRUE,FALSE
5,187.1,0,0,101,7220.776667,0.001961,0.013366,3.998184,0,Nov,2,2,7,3,Returning_Visitor,FALSE,TRUE
8,133.35,2,383.8,14,552.48,0.005263,0.01614,20.331554,0,Aug,1,1,1,6,Returning_Visitor,FALSE,FALSE
9,570.266667,0,0,11,259.553333,0.011111,0.05,6.80129,0,Oct,3,2,3,2,Returning_Visitor,FALSE,FALSE
15,238.683809,0,0,33,799.104942,0.004348,0.017574,19.032936,0,Sep,3,2,3,2,Returning_Visitor,TRUE,FALSE
6,144.833333,0,0,23,1007.233333,0,0.027586,19.570592,0,Oct,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,40.8,0,0,45,1668.125238,0.004444,0.024108,47.573603,0,Sep,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,189.2,0,0.014286,78.569599,0,Sep,3,2,3,2,Returning_Visitor,FALSE,TRUE
9,122.2,0,0,51,2303.96,0.019497,0.036855,0,0,Aug,2,4,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,158.42,0,0.05,0,0,June,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,25.2,4,86.6,21,1702.5,0.016667,0.037179,0,0,Oct,2,2,7,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,11,0,0.1,0,0,Jul,2,2,1,1,Returning_Visitor,TRUE,FALSE
2,73.75,0,0,20,546.669697,0,0.004394,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,FALSE
